player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Kristian Kuusela (RW/LW),Tappara,56,20,39,59,1.05,14,25,https://www.eliteprospects.com/player/7627/kristian-kuusela,2015-2016,liiga,Kristian Kuusela (RW/LW),RW/LW
David McIntyre (C/W),SaiPa,58,16,40,56,0.97,67,19,https://www.eliteprospects.com/player/12282/david-mcintyre,2015-2016,liiga,David McIntyre (C/W),C/W
Teemu Ramstedt (C),HIFK,60,8,44,52,0.87,14,14,https://www.eliteprospects.com/player/7799/teemu-ramstedt,2015-2016,liiga,Teemu Ramstedt (C),C
Tomas Zaborsky (LW/C),HIFK,55,27,21,48,0.87,55,17,https://www.eliteprospects.com/player/10610/tomas-zaborsky,2015-2016,liiga,Tomas Zaborsky (LW/C),LW/C
Aaron Gagnon (C/RW),Lukko,60,25,23,48,0.80,36,11,https://www.eliteprospects.com/player/9498/aaron-gagnon,2015-2016,liiga,Aaron Gagnon (C/RW),C/RW
Ville Vahalahti (LW),Lukko,55,14,33,47,0.85,16,7,https://www.eliteprospects.com/player/7610/ville-vahalahti,2015-2016,liiga,Ville Vahalahti (LW),LW
Chad Rau (C/LW),SaiPa,60,28,18,46,0.77,0,4,https://www.eliteprospects.com/player/9371/chad-rau,2015-2016,liiga,Chad Rau (C/LW),C/LW
Toni Koivisto (LW),Lukko,58,17,29,46,0.79,12,3,https://www.eliteprospects.com/player/3182/toni-koivisto,2015-2016,liiga,Toni Koivisto (LW),LW
Sebastian Aho (C/W),Kärpät,45,20,25,45,1.00,2,26,https://www.eliteprospects.com/player/152111/sebastian-aho,2015-2016,liiga,Sebastian Aho (C/W),C/W
Tomi Kallio (RW),TPS,60,18,26,44,0.73,58,-5,https://www.eliteprospects.com/player/2092/tomi-kallio,2015-2016,liiga,Tomi Kallio (RW),RW
Josh Green (C/LW),KooKoo,58,19,24,43,0.74,36,-14,https://www.eliteprospects.com/player/10223/josh-green,2015-2016,liiga,Josh Green (C/LW),C/LW
Mikael Ruohomaa (C),KalPa,59,12,31,43,0.73,52,8,https://www.eliteprospects.com/player/50405/mikael-ruohomaa,2015-2016,liiga,Mikael Ruohomaa (C),C
Jarkko Malinen (C),KooKoo,51,12,30,42,0.82,8,-3,https://www.eliteprospects.com/player/10953/jarkko-malinen,2015-2016,liiga,Jarkko Malinen (C),C
Jukka Peltola (W/C),Tappara,59,17,22,39,0.66,16,17,https://www.eliteprospects.com/player/10508/jukka-peltola,2015-2016,liiga,Jukka Peltola (W/C),W/C
Dave Spina (RW/LW),TPS,52,16,23,39,0.75,63,13,https://www.eliteprospects.com/player/11575/dave-spina,2015-2016,liiga,Dave Spina (RW/LW),RW/LW
Juuso Ikonen (RW/LW),Kärpät,55,9,30,39,0.71,8,6,https://www.eliteprospects.com/player/45981/juuso-ikonen,2015-2016,liiga,Juuso Ikonen (RW/LW),RW/LW
Charles Bertrand (RW),Sport,52,19,19,38,0.73,16,4,https://www.eliteprospects.com/player/32965/charles-bertrand,2015-2016,liiga,Charles Bertrand (RW),RW
Mika Niemi (C),Kärpät,57,14,24,38,0.67,22,15,https://www.eliteprospects.com/player/12329/mika-niemi,2015-2016,liiga,Mika Niemi (C),C
Teemu Nurmi (RW/C),Lukko,54,16,21,37,0.69,18,13,https://www.eliteprospects.com/player/7599/teemu-nurmi,2015-2016,liiga,Teemu Nurmi (RW/C),RW/C
Jarno Kärki (C/LW),Ässät,55,17,19,36,0.65,2,-2,https://www.eliteprospects.com/player/47197/jarno-karki,2015-2016,liiga,Jarno Kärki (C/LW),C/LW
Ryan Potulny (C),Pelicans,60,13,23,36,0.60,30,-2,https://www.eliteprospects.com/player/8850/ryan-potulny,2015-2016,liiga,Ryan Potulny (C),C
Jani Tuppurainen (LW/RW),JYP,48,12,24,36,0.75,66,7,https://www.eliteprospects.com/player/7504/jani-tuppurainen,2015-2016,liiga,Jani Tuppurainen (LW/RW),LW/RW
Jan-Mikael Järvinen (C),Tappara,59,11,25,36,0.61,14,12,https://www.eliteprospects.com/player/9272/jan-mikael-jarvinen,2015-2016,liiga,Jan-Mikael Järvinen (C),C
Sakari Manninen (C/LW),totals,61,11,25,36,0.59,14,-10,https://www.eliteprospects.com/player/45226/sakari-manninen,2015-2016,liiga,Sakari Manninen (C/LW),C/LW
Otto Paajanen (C),HPK,60,20,15,35,0.58,14,-21,https://www.eliteprospects.com/player/25372/otto-paajanen,2015-2016,liiga,Otto Paajanen (C),C
Miro Aaltonen (C/LW),Kärpät,58,15,20,35,0.60,51,9,https://www.eliteprospects.com/player/44162/miro-aaltonen,2015-2016,liiga,Miro Aaltonen (C/LW),C/LW
Jarkko Immonen (C),Sport,57,9,26,35,0.61,32,-5,https://www.eliteprospects.com/player/3217/jarkko-immonen,2015-2016,liiga,Jarkko Immonen (C),C
Tuomas Vänttinen (C/W),Sport,57,18,16,34,0.60,18,1,https://www.eliteprospects.com/player/7579/tuomas-vanttinen,2015-2016,liiga,Tuomas Vänttinen (C/W),C/W
Jere Karjalainen (RW),Tappara,58,18,16,34,0.59,20,13,https://www.eliteprospects.com/player/45429/jere-karjalainen,2015-2016,liiga,Jere Karjalainen (RW),RW
Juha Leimu (D),Pelicans,51,16,18,34,0.67,12,4,https://www.eliteprospects.com/player/21207/juha-leimu,2015-2016,liiga,Juha Leimu (D),D
Turo Asplund (C),Lukko,59,13,21,34,0.58,16,-2,https://www.eliteprospects.com/player/21059/turo-asplund,2015-2016,liiga,Turo Asplund (C),C
Juha Kiilholma (C/LW),Ässät,59,11,23,34,0.58,59,-11,https://www.eliteprospects.com/player/7633/juha-kiilholma,2015-2016,liiga,Juha Kiilholma (C/LW),C/LW
Éric Perrin (C),TPS,46,10,24,34,0.74,4,2,https://www.eliteprospects.com/player/10222/eric-perrin,2015-2016,liiga,Éric Perrin (C),C
Janne Niskala (D),Lukko,56,10,24,34,0.61,46,6,https://www.eliteprospects.com/player/4278/janne-niskala,2015-2016,liiga,Janne Niskala (D),D
Aleksi Saarela (C),Ässät,51,20,13,33,0.65,14,4,https://www.eliteprospects.com/player/94117/aleksi-saarela,2015-2016,liiga,Aleksi Saarela (C),C
Janne Keränen (LW),KalPa,56,18,15,33,0.59,14,-3,https://www.eliteprospects.com/player/10311/janne-keranen,2015-2016,liiga,Janne Keränen (LW),LW
Patrik Laine (LW/RW),Tappara,46,17,16,33,0.72,6,6,https://www.eliteprospects.com/player/221667/patrik-laine,2015-2016,liiga,Patrik Laine (LW/RW),LW/RW
Jani Lajunen (C),Tappara,58,16,17,33,0.57,18,26,https://www.eliteprospects.com/player/15653/jani-lajunen,2015-2016,liiga,Jani Lajunen (C),C
Niko Ojamäki (RW),Ässät,60,16,17,33,0.55,6,12,https://www.eliteprospects.com/player/66785/niko-ojamaki,2015-2016,liiga,Niko Ojamäki (RW),RW
Arttu Ilomäki (C/RW),Tappara,50,15,18,33,0.66,10,12,https://www.eliteprospects.com/player/40572/arttu-ilomaki,2015-2016,liiga,Arttu Ilomäki (C/RW),C/RW
Tommi Jokinen (LW/RW),SaiPa,60,15,18,33,0.55,24,4,https://www.eliteprospects.com/player/10737/tommi-jokinen,2015-2016,liiga,Tommi Jokinen (LW/RW),LW/RW
Juha-Pekka Haataja (RW),KooKoo,49,14,19,33,0.67,8,-14,https://www.eliteprospects.com/player/7530/juha-pekka-haataja,2015-2016,liiga,Juha-Pekka Haataja (RW),RW
Vojtech Polak (W/C),totals,58,14,19,33,0.57,30,-8,https://www.eliteprospects.com/player/9615/vojtech-polak,2015-2016,liiga,Vojtech Polak (W/C),W/C
Robert Leino (C),HIFK,54,10,23,33,0.61,16,8,https://www.eliteprospects.com/player/40359/robert-leino,2015-2016,liiga,Robert Leino (C),C
Mika Pyörälä (LW),Kärpät,49,15,17,32,0.65,12,11,https://www.eliteprospects.com/player/7526/mika-pyorala,2015-2016,liiga,Mika Pyörälä (LW),LW
Tommi Taimi (D),HIFK,43,7,25,32,0.74,30,9,https://www.eliteprospects.com/player/40639/tommi-taimi,2015-2016,liiga,Tommi Taimi (D),D
Mika Partanen (LW/RW),HIFK,52,16,15,31,0.60,26,18,https://www.eliteprospects.com/player/25268/mika-partanen,2015-2016,liiga,Mika Partanen (LW/RW),LW/RW
Henrik Haapala (LW/RW),Tappara,47,12,18,30,0.64,20,9,https://www.eliteprospects.com/player/60736/henrik-haapala,2015-2016,liiga,Henrik Haapala (LW/RW),LW/RW
Antti Erkinjuntti (RW/LW),Pelicans,52,12,18,30,0.58,14,2,https://www.eliteprospects.com/player/10925/antti-erkinjuntti,2015-2016,liiga,Antti Erkinjuntti (RW/LW),RW/LW
Corey Elkins (C),HIFK,58,10,20,30,0.52,16,12,https://www.eliteprospects.com/player/18743/corey-elkins,2015-2016,liiga,Corey Elkins (C),C
Matti Järvinen (C),SaiPa,60,9,21,30,0.50,24,2,https://www.eliteprospects.com/player/16646/matti-jarvinen,2015-2016,liiga,Matti Järvinen (C),C
Antti Kerälä (C),Ässät,51,7,23,30,0.59,8,12,https://www.eliteprospects.com/player/15129/antti-kerala,2015-2016,liiga,Antti Kerälä (C),C
Jesse Virtanen (D),Lukko,57,7,23,30,0.53,28,-7,https://www.eliteprospects.com/player/38090/jesse-virtanen,2015-2016,liiga,Jesse Virtanen (D),D
Jasse Ikonen (W/C),HIFK,55,19,10,29,0.53,10,14,https://www.eliteprospects.com/player/16146/jasse-ikonen,2015-2016,liiga,Jasse Ikonen (W/C),W/C
Lassi Kokkala (C),Sport,58,12,17,29,0.50,16,10,https://www.eliteprospects.com/player/10593/lassi-kokkala,2015-2016,liiga,Lassi Kokkala (C),C
Mikko Kalteva (D),JYP,58,10,19,29,0.50,26,12,https://www.eliteprospects.com/player/3198/mikko-kalteva,2015-2016,liiga,Mikko Kalteva (D),D
Vili Sopanen (RW),Pelicans,34,9,20,29,0.85,33,4,https://www.eliteprospects.com/player/7571/vili-sopanen,2015-2016,liiga,Vili Sopanen (RW),RW
Sebastian Repo (RW),Pelicans,50,15,13,28,0.56,14,4,https://www.eliteprospects.com/player/92192/sebastian-repo,2015-2016,liiga,Sebastian Repo (RW),RW
Jesse Puljujärvi (RW/LW),Kärpät,50,13,15,28,0.56,22,5,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2015-2016,liiga,Jesse Puljujärvi (RW/LW),RW/LW
Juuso Puustinen (RW),HIFK,50,13,14,27,0.54,18,6,https://www.eliteprospects.com/player/8395/juuso-puustinen,2015-2016,liiga,Juuso Puustinen (RW),RW
Anssi Löfman (C/W),JYP,52,13,14,27,0.52,41,4,https://www.eliteprospects.com/player/10943/anssi-lofman,2015-2016,liiga,Anssi Löfman (C/W),C/W
Markku Flinck (C),Ilves,48,12,15,27,0.56,61,-6,https://www.eliteprospects.com/player/11894/markku-flinck,2015-2016,liiga,Markku Flinck (C),C
Tero Koskiranta (C/LW),totals,57,11,16,27,0.47,62,7,https://www.eliteprospects.com/player/8064/tero-koskiranta,2015-2016,liiga,Tero Koskiranta (C/LW),C/LW
Sam Lofquist (D),SaiPa,58,10,17,27,0.47,59,-8,https://www.eliteprospects.com/player/17495/sam-lofquist,2015-2016,liiga,Sam Lofquist (D),D
Ryan O'Connor (D),KooKoo,59,9,18,27,0.46,8,2,https://www.eliteprospects.com/player/23662/ryan-o-connor,2015-2016,liiga,Ryan O'Connor (D),D
Markus Nenonen (LW/RW),JYP,58,18,8,26,0.45,14,13,https://www.eliteprospects.com/player/58352/markus-nenonen,2015-2016,liiga,Markus Nenonen (LW/RW),LW/RW
Arttu Luttinen (LW/RW),HIFK,56,17,9,26,0.46,49,5,https://www.eliteprospects.com/player/3184/arttu-luttinen,2015-2016,liiga,Arttu Luttinen (LW/RW),LW/RW
Antti Suomela (C),Blues,52,13,13,26,0.50,20,0,https://www.eliteprospects.com/player/73292/antti-suomela,2015-2016,liiga,Antti Suomela (C),C
Jesse Mankinen (RW/LW),KalPa,60,11,15,26,0.43,14,0,https://www.eliteprospects.com/player/18497/jesse-mankinen,2015-2016,liiga,Jesse Mankinen (RW/LW),RW/LW
Kim Hirschovits (C),totals,54,5,21,26,0.48,40,0,https://www.eliteprospects.com/player/3179/kim-hirschovits,2015-2016,liiga,Kim Hirschovits (C),C
Julius Junttila (LW/RW),Kärpät,40,15,10,25,0.63,14,5,https://www.eliteprospects.com/player/40471/julius-junttila,2015-2016,liiga,Julius Junttila (LW/RW),LW/RW
Mikko Salmio (LW/RW),JYP,50,11,14,25,0.50,4,14,https://www.eliteprospects.com/player/40812/mikko-salmio,2015-2016,liiga,Mikko Salmio (LW/RW),LW/RW
Janne Tavi (LW/RW),JYP,58,11,14,25,0.43,14,-1,https://www.eliteprospects.com/player/11385/janne-tavi,2015-2016,liiga,Janne Tavi (LW/RW),LW/RW
Esa Pirnes (C),Kärpät,45,10,15,25,0.56,10,4,https://www.eliteprospects.com/player/2713/esa-pirnes,2015-2016,liiga,Esa Pirnes (C),C
Pat Mullane (C/RW),Ässät,56,10,15,25,0.45,18,1,https://www.eliteprospects.com/player/19157/pat-mullane,2015-2016,liiga,Pat Mullane (C/RW),C/RW
Joonas Vihko (RW),Ilves,58,10,15,25,0.43,16,0,https://www.eliteprospects.com/player/3195/joonas-vihko,2015-2016,liiga,Joonas Vihko (RW),RW
Tadas Kumeliauskas (C/RW),TPS,37,9,16,25,0.68,24,7,https://www.eliteprospects.com/player/18101/tadas-kumeliauskas,2015-2016,liiga,Tadas Kumeliauskas (C/RW),C/RW
Valtteri Kemiläinen (D),JYP,43,8,17,25,0.58,24,11,https://www.eliteprospects.com/player/58336/valtteri-kemilainen,2015-2016,liiga,Valtteri Kemiläinen (D),D
Juhani Tyrväinen (C),Pelicans,54,8,17,25,0.46,52,-6,https://www.eliteprospects.com/player/16460/juhani-tyrvainen,2015-2016,liiga,Juhani Tyrväinen (C),C
Tomi Leivo (LW),SaiPa,57,8,17,25,0.44,16,6,https://www.eliteprospects.com/player/28002/tomi-leivo,2015-2016,liiga,Tomi Leivo (LW),LW
Lasse Kukkonen (D),Kärpät,58,6,19,25,0.43,54,8,https://www.eliteprospects.com/player/2717/lasse-kukkonen,2015-2016,liiga,Lasse Kukkonen (D),D
Teemu Aalto (D),Tappara,50,4,21,25,0.50,18,14,https://www.eliteprospects.com/player/4124/teemu-aalto,2015-2016,liiga,Teemu Aalto (D),D
Ilkka Pikkarainen (RW/LW),TPS,39,12,12,24,0.62,35,-1,https://www.eliteprospects.com/player/3230/ilkka-pikkarainen,2015-2016,liiga,Ilkka Pikkarainen (RW/LW),RW/LW
Masi Marjamäki (LW),Ässät,42,10,14,24,0.57,52,9,https://www.eliteprospects.com/player/3209/masi-marjamaki,2015-2016,liiga,Masi Marjamäki (LW),LW
Aleksi Mustonen (C/LW),Ilves,55,10,14,24,0.44,8,-15,https://www.eliteprospects.com/player/50679/aleksi-mustonen,2015-2016,liiga,Aleksi Mustonen (C/LW),C/LW
Sami Venäläinen (RW),SaiPa,59,10,14,24,0.41,49,11,https://www.eliteprospects.com/player/3223/sami-venalainen,2015-2016,liiga,Sami Venäläinen (RW),RW
Jake Newton (D),Sport,58,9,15,24,0.41,14,-6,https://www.eliteprospects.com/player/37855/jake-newton,2015-2016,liiga,Jake Newton (D),D
Miika Roine (LW/RW),Pelicans,48,5,19,24,0.50,10,3,https://www.eliteprospects.com/player/40811/miika-roine,2015-2016,liiga,Miika Roine (LW/RW),LW/RW
Ville Koho (C),SaiPa,50,12,11,23,0.46,28,17,https://www.eliteprospects.com/player/7586/ville-koho,2015-2016,liiga,Ville Koho (C),C
Juha Koivisto (RW/C),HPK,55,9,14,23,0.42,12,-15,https://www.eliteprospects.com/player/7942/juha-koivisto,2015-2016,liiga,Juha Koivisto (RW/C),RW/C
Santeri Lukka (D),KalPa,57,6,17,23,0.40,53,1,https://www.eliteprospects.com/player/40612/santeri-lukka,2015-2016,liiga,Santeri Lukka (D),D
Mikko Lehtonen (D),KooKoo,60,12,10,22,0.37,16,-6,https://www.eliteprospects.com/player/56196/mikko-lehtonen,2015-2016,liiga,Mikko Lehtonen (D),D
Juhani Jasu (C),totals,62,11,11,22,0.35,51,-20,https://www.eliteprospects.com/player/8246/juhani-jasu,2015-2016,liiga,Juhani Jasu (C),C
Joonas Rask (RW),HIFK,43,10,12,22,0.51,10,10,https://www.eliteprospects.com/player/16049/joonas-rask,2015-2016,liiga,Joonas Rask (RW),RW
Nick Plastino (D),Tappara,55,8,14,22,0.40,20,5,https://www.eliteprospects.com/player/12845/nick-plastino,2015-2016,liiga,Nick Plastino (D),D
Samson Mahbod (RW/C),Blues,57,8,14,22,0.39,55,0,https://www.eliteprospects.com/player/23124/samson-mahbod,2015-2016,liiga,Samson Mahbod (RW/C),RW/C
Adam Masuhr (D),Kärpät,58,8,14,22,0.38,12,22,https://www.eliteprospects.com/player/41/adam-masuhr,2015-2016,liiga,Adam Masuhr (D),D
Veli-Matti Savinainen (W/C),Tappara,44,7,15,22,0.50,18,13,https://www.eliteprospects.com/player/10920/veli-matti-savinainen,2015-2016,liiga,Veli-Matti Savinainen (W/C),W/C
Teddy Da Costa (C/W),totals,47,6,16,22,0.47,32,-12,https://www.eliteprospects.com/player/41871/teddy-da-costa,2015-2016,liiga,Teddy Da Costa (C/W),C/W
Markus Nutivaara (D),Kärpät,50,6,16,22,0.44,14,10,https://www.eliteprospects.com/player/47273/markus-nutivaara,2015-2016,liiga,Markus Nutivaara (D),D
Patrick Davis (RW/C),KalPa,59,11,10,21,0.36,78,9,https://www.eliteprospects.com/player/10294/patrick-davis,2015-2016,liiga,Patrick Davis (RW/C),RW/C
Joonas Nättinen (C),JYP,46,9,12,21,0.46,16,-8,https://www.eliteprospects.com/player/16043/joonas-nattinen,2015-2016,liiga,Joonas Nättinen (C),C
Ivan Huml (W/C),Kärpät,55,9,12,21,0.38,24,-9,https://www.eliteprospects.com/player/7605/ivan-huml,2015-2016,liiga,Ivan Huml (W/C),W/C
Kai Kantola (RW/C),totals,59,8,13,21,0.36,54,-13,https://www.eliteprospects.com/player/10463/kai-kantola,2015-2016,liiga,Kai Kantola (RW/C),RW/C
Yohann Auvitu (D),HIFK,48,6,15,21,0.44,6,22,https://www.eliteprospects.com/player/11949/yohann-auvitu,2015-2016,liiga,Yohann Auvitu (D),D
Henrik Tallinder (D),TPS,54,5,16,21,0.39,115,18,https://www.eliteprospects.com/player/1955/henrik-tallinder,2015-2016,liiga,Henrik Tallinder (D),D
Veli-Matti Vittasmäki (D),Ilves,60,5,16,21,0.35,24,0,https://www.eliteprospects.com/player/17288/veli-matti-vittasmaki,2015-2016,liiga,Veli-Matti Vittasmäki (D),D
Peter Tiivola (C),totals,52,10,10,20,0.38,14,-4,https://www.eliteprospects.com/player/57868/peter-tiivola,2015-2016,liiga,Peter Tiivola (C),C
Jesper Piitulainen (RW),Lukko,60,9,11,20,0.33,2,-8,https://www.eliteprospects.com/player/36604/jesper-piitulainen,2015-2016,liiga,Jesper Piitulainen (RW),RW
Roope Hintz (C/LW),HIFK,33,8,12,20,0.61,4,15,https://www.eliteprospects.com/player/92117/roope-hintz,2015-2016,liiga,Roope Hintz (C/LW),C/LW
Marcus Fagerudd (D),Ilves,58,8,12,20,0.34,47,-16,https://www.eliteprospects.com/player/40607/marcus-fagerudd,2015-2016,liiga,Marcus Fagerudd (D),D
Valtteri Viljanen (D),Ässät,49,7,13,20,0.41,16,3,https://www.eliteprospects.com/player/44854/valtteri-viljanen,2015-2016,liiga,Valtteri Viljanen (D),D
Ilmari Pitkänen (LW/RW),Blues,50,7,13,20,0.40,65,-2,https://www.eliteprospects.com/player/17290/ilmari-pitkanen,2015-2016,liiga,Ilmari Pitkänen (LW/RW),LW/RW
Otso Rantakari (D),Blues,37,5,15,20,0.54,48,-5,https://www.eliteprospects.com/player/23041/otso-rantakari,2015-2016,liiga,Otso Rantakari (D),D
Kim Strömberg (C/W),SaiPa,44,11,8,19,0.43,6,14,https://www.eliteprospects.com/player/8035/kim-stromberg,2015-2016,liiga,Kim Strömberg (C/W),C/W
Tapio Laakso (C),Ilves,44,9,10,19,0.43,36,-16,https://www.eliteprospects.com/player/10941/tapio-laakso,2015-2016,liiga,Tapio Laakso (C),C
Jussi Makkonen (C),totals,54,9,10,19,0.35,26,-20,https://www.eliteprospects.com/player/6428/jussi-makkonen,2015-2016,liiga,Jussi Makkonen (C),C
Sami Blomqvist (RW/LW),Sport,44,8,11,19,0.43,6,9,https://www.eliteprospects.com/player/14933/sami-blomqvist,2015-2016,liiga,Sami Blomqvist (RW/LW),RW/LW
Teemu Tallberg (LW/RW),Sport,57,8,11,19,0.33,33,-2,https://www.eliteprospects.com/player/25274/teemu-tallberg,2015-2016,liiga,Teemu Tallberg (LW/RW),LW/RW
Eero Somervuori (RW),totals,48,6,13,19,0.40,6,-10,https://www.eliteprospects.com/player/2700/eero-somervuori,2015-2016,liiga,Eero Somervuori (RW),RW
Sami Lähteenmäki (C/W),Lukko,60,6,13,19,0.32,10,-8,https://www.eliteprospects.com/player/12298/sami-lahteenmaki,2015-2016,liiga,Sami Lähteenmäki (C/W),C/W
Rony Ahonen (D),Lukko,60,6,13,19,0.32,18,14,https://www.eliteprospects.com/player/10510/rony-ahonen,2015-2016,liiga,Rony Ahonen (D),D
Jaakko Rissanen (C),KalPa,19,5,14,19,1.00,12,9,https://www.eliteprospects.com/player/16446/jaakko-rissanen,2015-2016,liiga,Jaakko Rissanen (C),C
Petteri Nummelin (D),TPS,27,5,14,19,0.70,2,2,https://www.eliteprospects.com/player/1797/petteri-nummelin,2015-2016,liiga,Petteri Nummelin (D),D
Marko Pöyhönen (D/F),Pelicans,52,5,14,19,0.37,14,-9,https://www.eliteprospects.com/player/9916/marko-poyhonen,2015-2016,liiga,Marko Pöyhönen (D/F),D/F
Mikko Luoma (D),JYP,56,4,15,19,0.34,34,2,https://www.eliteprospects.com/player/2702/mikko-luoma,2015-2016,liiga,Mikko Luoma (D),D
Troy Vance (D),Ässät,59,3,16,19,0.32,36,3,https://www.eliteprospects.com/player/96876/troy-vance,2015-2016,liiga,Troy Vance (D),D
Lauri Tukonen (RW/LW),TPS,18,9,9,18,1.00,10,3,https://www.eliteprospects.com/player/3199/lauri-tukonen,2015-2016,liiga,Lauri Tukonen (RW/LW),RW/LW
Eero Savilahti (C/LW),Ilves,59,9,9,18,0.31,44,1,https://www.eliteprospects.com/player/40362/eero-savilahti,2015-2016,liiga,Eero Savilahti (C/LW),C/LW
Mikael Kuronen (RW/C),SaiPa,52,8,10,18,0.35,43,1,https://www.eliteprospects.com/player/25496/mikael-kuronen,2015-2016,liiga,Mikael Kuronen (RW/C),RW/C
Antti Miettinen (W/C),HPK,34,7,11,18,0.53,24,-1,https://www.eliteprospects.com/player/2698/antti-miettinen,2015-2016,liiga,Antti Miettinen (W/C),W/C
Valtteri Hotakainen (C),JYP,54,7,11,18,0.33,12,13,https://www.eliteprospects.com/player/40809/valtteri-hotakainen,2015-2016,liiga,Valtteri Hotakainen (C),C
Juho Keränen (C/RW),Kärpät,59,7,11,18,0.31,63,0,https://www.eliteprospects.com/player/7539/juho-keranen,2015-2016,liiga,Juho Keränen (C/RW),C/RW
Henrik Koivisto (C/LW),Sport,53,5,13,18,0.34,12,8,https://www.eliteprospects.com/player/16459/henrik-koivisto,2015-2016,liiga,Henrik Koivisto (C/LW),C/LW
Siim Liivik (C/W),totals,53,5,13,18,0.34,28,2,https://www.eliteprospects.com/player/12809/siim-liivik,2015-2016,liiga,Siim Liivik (C/W),C/W
Jake Hansen (RW),Ässät,48,4,14,18,0.38,61,-3,https://www.eliteprospects.com/player/12520/jake-hansen,2015-2016,liiga,Jake Hansen (RW),RW
Petteri Nikkilä (D),HPK,50,4,14,18,0.36,24,-20,https://www.eliteprospects.com/player/25375/petteri-nikkila,2015-2016,liiga,Petteri Nikkilä (D),D
Henri Kanninen (C/W),JYP,47,3,15,18,0.38,12,7,https://www.eliteprospects.com/player/68077/henri-kanninen,2015-2016,liiga,Henri Kanninen (C/W),C/W
Joonas Järvinen (D),HIFK,49,2,16,18,0.37,73,19,https://www.eliteprospects.com/player/11368/joonas-jarvinen,2015-2016,liiga,Joonas Järvinen (D),D
Niko Peltola (D),Sport,56,2,16,18,0.32,26,2,https://www.eliteprospects.com/player/45220/niko-peltola,2015-2016,liiga,Niko Peltola (D),D
Jerry Ahtola (W/C),TPS,60,9,8,17,0.28,20,3,https://www.eliteprospects.com/player/9922/jerry-ahtola,2015-2016,liiga,Jerry Ahtola (W/C),W/C
Janne Lahti (RW/LW),Lukko,39,8,9,17,0.44,6,1,https://www.eliteprospects.com/player/7423/janne-lahti,2015-2016,liiga,Janne Lahti (RW/LW),RW/LW
Toni Kallela (LW/RW),Ässät,57,8,9,17,0.30,4,0,https://www.eliteprospects.com/player/40405/toni-kallela,2015-2016,liiga,Toni Kallela (LW/RW),LW/RW
Lasse Lappalainen (D),SaiPa,55,7,10,17,0.31,34,6,https://www.eliteprospects.com/player/37886/lasse-lappalainen,2015-2016,liiga,Lasse Lappalainen (D),D
Stephen Dixon (C/LW),Tappara,59,6,11,17,0.29,28,1,https://www.eliteprospects.com/player/9465/stephen-dixon,2015-2016,liiga,Stephen Dixon (C/LW),C/LW
Daniel Grillfors (D),HIFK,43,3,14,17,0.40,8,13,https://www.eliteprospects.com/player/1217/daniel-grillfors,2015-2016,liiga,Daniel Grillfors (D),D
Saku Salmela (D/F),Ilves,55,2,15,17,0.31,16,0,https://www.eliteprospects.com/player/25296/saku-salmela,2015-2016,liiga,Saku Salmela (D/F),D/F
Kalle Kaijomaa (D),totals,58,2,15,17,0.29,38,-3,https://www.eliteprospects.com/player/7918/kalle-kaijomaa,2015-2016,liiga,Kalle Kaijomaa (D),D
Joni Nikko (LW/RW),KalPa,54,11,5,16,0.30,6,-6,https://www.eliteprospects.com/player/44450/joni-nikko,2015-2016,liiga,Joni Nikko (LW/RW),LW/RW
Jari Sailio (LW),totals,58,8,8,16,0.28,54,-2,https://www.eliteprospects.com/player/7429/jari-sailio,2015-2016,liiga,Jari Sailio (LW),LW
Saku Mäenalanen (LW/C),Kärpät,46,6,10,16,0.35,14,9,https://www.eliteprospects.com/player/73109/saku-maenalanen,2015-2016,liiga,Saku Mäenalanen (LW/C),LW/C
Miika Lahti (C),JYP,47,5,11,16,0.34,51,7,https://www.eliteprospects.com/player/4416/miika-lahti,2015-2016,liiga,Miika Lahti (C),C
Brett Carson (D),SaiPa,60,5,11,16,0.27,16,18,https://www.eliteprospects.com/player/10406/brett-carson,2015-2016,liiga,Brett Carson (D),D
Petr Hubacek (LW/RW),JYP,57,4,12,16,0.28,12,1,https://www.eliteprospects.com/player/10871/petr-hubacek,2015-2016,liiga,Petr Hubacek (LW/RW),LW/RW
Arto Laatikainen (D),Kärpät,50,3,13,16,0.32,10,7,https://www.eliteprospects.com/player/3248/arto-laatikainen,2015-2016,liiga,Arto Laatikainen (D),D
Aleksi Laakso (D),Sport,51,2,14,16,0.31,30,-3,https://www.eliteprospects.com/player/25237/aleksi-laakso,2015-2016,liiga,Aleksi Laakso (D),D
Kalle Maalahti (D),SaiPa,38,1,15,16,0.42,26,5,https://www.eliteprospects.com/player/40704/kalle-maalahti,2015-2016,liiga,Kalle Maalahti (D),D
Dane Byers (LW/RW),totals,47,10,5,15,0.32,152,-2,https://www.eliteprospects.com/player/9489/dane-byers,2015-2016,liiga,Dane Byers (LW/RW),LW/RW
Erik Riska (C/LW),Sport,54,8,7,15,0.28,18,-5,https://www.eliteprospects.com/player/17780/erik-riska,2015-2016,liiga,Erik Riska (C/LW),C/LW
Hannes Björninen (C),Pelicans,53,6,9,15,0.28,34,6,https://www.eliteprospects.com/player/92191/hannes-bjorninen,2015-2016,liiga,Hannes Björninen (C),C
